 ,Label,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
1336,2015-08-28-20150731DJ-4-B.tif,3.043E2,1.135E2,2.215E1,7.228E1,9.884E1,1.252E2,1.889E1
1337,2015-08-28-20150731DJ-40-B.tif,8.850E2,1.424E2,3.534E1,7.078E1,1.122E2,6.293E1,3.259E1
1338,2015-08-28-20150731DJ-41-B.tif,8.729E2,1.368E2,3.481E1,7.711E1,8.539E1,1.030E2,3.257E1
1339,2015-08-28-20150731DJ-42-B.tif,8.839E2,1.581E2,3.491E1,7.944E1,1.228E2,8.012E1,3.237E1
1340,2015-08-28-20150731DJ-43-B.tif,8.332E2,1.361E2,3.342E1,7.513E1,9.177E1,1.069E2,3.237E1
1341,2015-08-28-20150731DJ-44-B.tif,8.685E2,1.425E2,3.451E1,6.659E1,9.409E1,1.546E2,3.273E1
1342,2015-08-28-20150731DJ-45-B.tif,9.155E2,1.498E2,3.551E1,6.866E1,8.828E1,1.172E2,3.347E1
1343,2015-08-28-20150731DJ-46-B.tif,7.260E2,1.280E2,3.214E1,7.625E1,8.763E1,1.025E2,2.987E1
1344,2015-08-28-20150731DJ-47-B.tif,8.131E2,1.368E2,3.366E1,7.797E1,8.944E1,9.566E1,3.119E1
1345,2015-08-28-20150731DJ-48-B.tif,7.275E2,1.294E2,3.165E1,7.707E1,1.207E2,8.813E1,3.002E1
1346,2015-08-28-20150731DJ-49-B.tif,7.119E2,1.263E2,3.260E1,7.082E1,8.823E1,1.154E2,2.944E1
1347,2015-08-28-20150731DJ-5-B.tif,3.161E2,9.286E1,2.149E1,7.944E1,9.099E1,1.057E2,1.952E1
1348,2015-08-28-20150731DJ-50-B.tif,5.692E2,1.113E2,2.854E1,7.922E1,8.746E1,1.027E2,2.638E1
1349,2015-08-28-20150731DJ-51-B.tif,6.030E2,1.099E2,2.917E1,7.935E1,8.784E1,1.035E2,2.697E1
1350,2015-08-28-20150731DJ-52-B.tif,7.046E2,1.231E2,3.262E1,7.728E1,8.819E1,1.047E2,2.843E1
1351,2015-08-28-20150731DJ-53-B.tif,5.339E2,1.088E2,2.736E1,8.034E1,9.026E1,9.952E1,2.592E1
1352,2015-08-28-20150731DJ-54-B.tif,5.300E2,1.130E2,2.798E1,6.892E1,9.504E1,1.502E2,2.460E1
1353,2015-08-28-20150731DJ-6-B.tif,3.437E2,9.785E1,2.278E1,7.828E1,1.132E2,8.761E1,2.021E1
1354,2015-08-28-20150731DJ-7-B.tif,7.530E2,1.625E2,3.454E1,7.039E1,1.192E2,7.317E1,2.971E1
1355,2015-08-28-20150731DJ-8-B.tif,5.211E2,1.234E2,2.970E1,7.832E1,9.095E1,1.200E2,2.364E1
1356,2015-08-28-20150731DJ-9-B.tif,5.837E2,1.517E2,3.248E1,7.388E1,1.241E2,6.163E1,2.489E1
1357,2015-08-29-20150731DJ-1-B.jpg.resampled.tif,3.290E2,9.320E1,2.145E1,8.897E1,1.216E2,2.084E1,2.032E1
1358,2015-08-29-20150731DJ-10-B.jpg.resampled.tif,6.263E2,1.568E2,3.085E1,9.022E1,9.961E1,1.606E2,2.634E1
1359,2015-08-29-20150731DJ-11-B.jpg.resampled.tif,4.402E2,1.555E2,2.623E1,9.509E1,1.235E2,8.481E1,2.345E1
1360,2015-08-29-20150731DJ-12-B.jpg.resampled.tif,4.810E2,1.709E2,3.059E1,8.655E1,1.031E2,1.421E2,2.318E1
1361,2015-08-29-20150731DJ-13-B.jpg.resampled.tif,5.748E2,1.074E2,2.828E1,1.050E2,9.711E1,9.114E1,2.672E1
1362,2015-08-29-20150731DJ-14-B.jpg.resampled.tif,6.180E2,1.134E2,2.918E1,8.806E1,1.341E2,5.687E1,2.796E1
1363,2015-08-29-20150731DJ-15-B.jpg.resampled.tif,5.970E2,1.108E2,2.867E1,1.024E2,1.326E2,7.105E1,2.733E1
1364,2015-08-29-20150731DJ-16-B.jpg.resampled.tif,6.118E2,1.113E2,2.895E1,8.203E1,1.056E2,1.658E2,2.745E1
1365,2015-08-29-20150731DJ-17-B.jpg.resampled.tif,6.182E2,1.154E2,2.922E1,1.034E2,1.223E2,8.314E1,2.703E1
1366,2015-08-29-20150731DJ-18-B.jpg.resampled.tif,4.730E2,1.068E2,2.610E1,9.125E1,9.026E1,1.163E2,2.369E1
1367,2015-08-29-20150731DJ-19-B.jpg.resampled.tif,6.049E2,1.072E2,2.955E1,1.048E2,1.264E2,8.783E1,2.738E1
1368,2015-08-29-20150731DJ-2-B.jpg.resampled.tif,3.508E2,9.942E1,2.240E1,1.047E2,1.005E2,1.017E2,2.056E1
1369,2015-08-29-20150731DJ-20-B.jpg.resampled.tif,3.837E2,1.017E2,2.419E1,9.828E1,1.254E2,7.963E1,2.116E1
1370,2015-08-29-20150731DJ-21-B.jpg.resampled.tif,5.816E2,1.017E2,2.859E1,9.513E1,1.281E2,8.819E1,2.650E1
1371,2015-08-29-20150731DJ-22-B.jpg.resampled.tif,6.874E2,1.330E2,3.374E1,9.448E1,1.301E2,5.143E1,2.679E1
1372,2015-08-29-20150731DJ-23-B.jpg.resampled.tif,5.641E2,1.079E2,2.947E1,9.483E1,9.500E1,9.604E1,2.535E1
1373,2015-08-29-20150731DJ-24-B.jpg.resampled.tif,5.749E2,1.049E2,2.815E1,1.034E2,9.647E1,9.079E1,2.662E1
1374,2015-08-29-20150731DJ-25-B.jpg.resampled.tif,6.730E2,1.483E2,3.189E1,9.431E1,1.209E2,3.825E1,2.871E1
1375,2015-08-29-20150731DJ-26-B.jpg.resampled.tif,6.296E2,1.299E2,3.133E1,1.004E2,1.221E2,8.336E1,2.634E1
1376,2015-08-29-20150731DJ-27-B.jpg.resampled.tif,5.712E2,1.519E2,2.884E1,9.345E1,1.197E2,7.278E1,2.561E1
1377,2015-08-29-20150731DJ-28-B.jpg.resampled.tif,6.300E2,1.298E2,3.029E1,9.099E1,1.214E2,5.957E1,2.640E1
1378,2015-08-29-20150731DJ-29-B.jpg.resampled.tif,5.156E2,1.213E2,2.693E1,9.241E1,1.092E2,1.603E2,2.548E1
1379,2015-08-29-20150731DJ-3-B.jpg.resampled.tif,4.207E2,9.984E1,2.715E1,8.996E1,1.057E2,1.110E2,2.110E1
1380,2015-08-29-20150731DJ-30-B.jpg.resampled.tif,5.667E2,1.110E2,2.801E1,9.599E1,1.003E2,1.168E2,2.640E1
1381,2015-08-29-20150731DJ-31-B.jpg.resampled.tif,7.084E2,1.424E2,3.380E1,8.668E1,1.208E2,3.101E1,2.794E1
1382,2015-08-29-20150731DJ-32-B.jpg.resampled.tif,6.563E2,1.318E2,3.319E1,9.103E1,1.221E2,8.695E1,2.831E1
1383,2015-08-29-20150731DJ-33-B.jpg.resampled.tif,6.421E2,1.154E2,3.122E1,9.392E1,1.285E2,8.834E1,2.678E1
1384,2015-08-29-20150731DJ-34-B.jpg.resampled.tif,6.958E2,1.286E2,3.293E1,9.914E1,8.806E1,1.125E2,2.878E1
1385,2015-08-29-20150731DJ-35-B.jpg.resampled.tif,6.106E2,1.214E2,3.017E1,8.603E1,1.232E2,4.454E1,2.726E1
1386,2015-08-29-20150731DJ-36-B.jpg.resampled.tif,5.549E2,1.291E2,2.955E1,9.440E1,9.892E1,1.159E2,2.610E1
1387,2015-08-29-20150731DJ-37-B.jpg.resampled.tif,7.689E2,1.568E2,3.318E1,9.284E1,1.205E2,3.915E1,3.028E1
1388,2015-08-29-20150731DJ-38-B.jpg.resampled.tif,8.493E2,1.529E2,3.469E1,9.345E1,1.301E2,8.437E1,3.248E1
1389,2015-08-29-20150731DJ-39-B.jpg.resampled.tif,9.062E2,1.475E2,3.581E1,9.698E1,9.707E1,1.008E2,3.343E1
1390,2015-08-29-20150731DJ-4-B.jpg.resampled.tif,2.824E2,1.092E2,2.080E1,1.035E2,1.234E2,7.536E1,1.882E1
1391,2015-08-29-20150731DJ-40-B.jpg.resampled.tif,9.068E2,1.426E2,3.562E1,8.483E1,1.075E2,1.620E2,3.282E1
1392,2015-08-29-20150731DJ-41-B.jpg.resampled.tif,9.133E2,1.411E2,3.514E1,9.914E1,1.285E2,6.674E1,3.388E1
1393,2015-08-29-20150731DJ-42-B.jpg.resampled.tif,8.783E2,1.667E2,3.477E1,8.026E1,1.134E2,1.918E1,3.310E1
1394,2015-08-29-20150731DJ-43-B.jpg.resampled.tif,8.658E2,1.382E2,3.393E1,8.466E1,1.207E2,1.814E1,3.317E1
1395,2015-08-29-20150731DJ-44-B.jpg.resampled.tif,9.198E2,1.408E2,3.562E1,8.091E1,1.012E2,1.701E2,3.411E1
1396,2015-08-29-20150731DJ-45-B.jpg.resampled.tif,9.585E2,1.488E2,3.612E1,8.526E1,1.010E2,1.456E2,3.466E1
1397,2015-08-29-20150731DJ-46-B.jpg.resampled.tif,7.546E2,1.273E2,3.202E1,9.358E1,1.293E2,7.164E1,3.053E1
1398,2015-08-29-20150731DJ-47-B.jpg.resampled.tif,8.585E2,1.355E2,3.376E1,8.974E1,9.694E1,1.211E2,3.287E1
1399,2015-08-29-20150731DJ-48-B.jpg.resampled.tif,7.544E2,1.312E2,3.247E1,1.029E2,9.358E1,9.190E1,3.022E1
1400,2015-08-29-20150731DJ-49-B.jpg.resampled.tif,7.315E2,1.250E2,3.195E1,8.034E1,9.573E1,1.768E2,3.029E1
1401,2015-08-29-20150731DJ-5-B.jpg.resampled.tif,3.199E2,9.204E1,2.132E1,1.040E2,1.042E2,9.313E1,2.016E1
1402,2015-08-29-20150731DJ-50-B.jpg.resampled.tif,5.759E2,1.089E2,2.808E1,9.707E1,1.017E2,9.670E1,2.653E1
1403,2015-08-29-20150731DJ-51-B.jpg.resampled.tif,6.201E2,1.074E2,2.963E1,8.664E1,1.102E2,1.742E2,2.753E1
1404,2015-08-29-20150731DJ-52-B.jpg.resampled.tif,7.397E2,1.290E2,3.308E1,1.002E2,1.287E2,8.206E1,2.951E1
1405,2015-08-29-20150731DJ-53-B.jpg.resampled.tif,5.411E2,1.032E2,2.729E1,9.284E1,1.236E2,5.000E1,2.590E1
1406,2015-08-29-20150731DJ-54-B.jpg.resampled.tif,5.555E2,1.071E2,2.856E1,8.000E1,1.166E2,5.977E0,2.616E1
1407,2015-08-29-20150731DJ-6-B.jpg.resampled.tif,3.499E2,9.803E1,2.241E1,9.991E1,1.009E2,9.796E1,2.078E1
1408,2015-08-29-20150731DJ-7-B.jpg.resampled.tif,7.963E2,1.715E2,3.484E1,7.987E1,1.091E2,1.489E0,3.079E1
1409,2015-08-29-20150731DJ-8-B.jpg.resampled.tif,5.169E2,1.420E2,2.884E1,9.034E1,1.245E2,7.081E1,2.392E1
1410,2015-08-29-20150731DJ-9-B.jpg.resampled.tif,6.026E2,1.598E2,3.370E1,9.754E1,8.940E1,1.042E2,2.534E1
